Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
38.0233,10.8222,60.0684,1.47
20.3735,42.2403,57.5896,2.6341
12.9107,23.985,54.0369,1.9104
33.7853,16.5108,60.2168,1.7644
-5.1421,9.7315,50.3933,0.9717
2.412,10.6312,50.5732,1.0638
42.4104,20.4302,63.6184,2.1192
44.8089,25.4861,63.818,2.4525
28.3933,21.6538,57.9974,1.9133
15.9801,27.8408,54.3473,2.0411
58.5967,49.4592,71.3191,3.5
7.3494,11.8328,52.8177,1.2639
64.16,27.9024,69.5643,2.9367
3.503,23.1915,52.3135,1.5778
40.9777,17.7459,63.4283,2.0284
64.4602,6.0809,68.8863,1.577
27.2266,1.8285,59.2342,0.9655
3.407,29.9483,52.5239,1.9144
1.165,25.2529,53.4706,1.6266
21.6303,14.5252,55.6292,1.4707
48.987,31.0815,66.1745,2.7901
21.7399,7.9893,55.3067,1.1509
6.9617,34.7271,53.8469,2.05
72.884,49.9936,75.4441,3.5
35.721,45.6068,63.6303,3.1078
44.2334,9.92,62.2157,1.4866
31.2159,35.2398,61.7486,2.6054
12.6375,10.0255,54.9596,1.1382
38.9433,12.9958,61.115,1.7423
37.5593,29.3008,63.1971,2.4649
43.2419,29.4397,63.6302,2.6052
69.6911,27.6519,70.4512,3.0716
55.3092,41.7003,68.7547,3.4789
11.6108,24.3002,53.5401,1.7502
31.5723,27.2781,58.8389,2.2285
46.083,40.1562,68.1002,3.1873
-6.2193,13.2296,50.1343,1.0702
30.6164,36.0408,60.5485,2.6818
-8.7042,42.1141,53.6561,1.9457
28.2147,34.4642,59.2708,2.6417
69.4181,35.4636,72.4821,3.5
29.8021,20.4329,58.4116,2.0959
10.06,3.6143,52.6139,0.7728
-4.9873,6.1628,50.0944,0.92
42.8381,29.4346,65.2287,2.5175
6.0649,47.9259,53.8315,2.4735
26.5711,0.6561,56.7389,0.8507
76.6642,17.7362,71.9078,2.5257
22.5217,28.4746,56.421,2.0591
53.7191,1.8092,64.5779,1.0799
47.549,3.5855,63.9028,1.1186
-7.5479,23.2133,50.4493,1.4111
47.4141,39.5055,66.8104,3.252
12.4248,0.5482,53.4906,0.6554
7.5036,20.3623,53.2466,1.5418
2.7712,39.2801,52.8137,2.1141
13.525,9.7888,54.0208,1.2967
52.9312,8.6768,65.8392,1.5961
23.0649,46.6141,58.8713,2.7899
31.8145,4.9865,60.3426,1.1169
82.7072,47.2594,74.626,3.5
71.8582,39.2813,74.0825,3.5
62.7495,42.9764,73.4082,3.5
74.5704,16.8463,71.6004,2.4238
15.6831,39.3222,55.9388,2.4486
17.1946,38.9682,55.8068,2.3865
54.5574,49.7087,70.9356,3.5
74.8639,19.0929,72.1769,2.5293
71.9877,13.666,70.5581,2.2153
7.2533,46.974,54.9161,2.3292
5.2646,14.2454,50.8212,1.3263
68.6529,45.1791,73.0244,3.5
10.8331,6.2442,53.8239,0.9546
27.4624,18.4449,58.6657,1.7075
50.459,30.8779,67.6313,2.8057
32.9702,47.2418,61.6565,3.071
6.0392,42.6848,52.8964,2.3304
82.1416,14.8128,72.0884,2.468
79.8951,0.5369,69.3122,1.1763
22.8516,36.8247,57.3694,2.5203
56.8899,30.1641,69.7605,2.878
20.4812,6.7148,54.6654,1.138
51.9651,36.1936,68.4658,3.0706
77.4703,37.5913,73.7522,3.5
26.7372,35.3265,57.9074,2.4716
5.5724,28.772,53.201,1.8081
52.4732,33.9473,68.9341,3.0375
37.9946,22.6927,62.6751,2.1973
-5.3156,12.1859,50.8236,1.0351
31.4245,32.4595,58.7657,2.5718
60.003,4.3517,66.4293,1.3416
60.6333,38.0903,70.1606,3.4004
5.2678,28.0524,53.2055,1.8265
38.9183,2.9952,60.6704,1.1209
13.4613,33.5994,54.3585,2.1552
35.3974,14.5539,60.1566,1.7588
37.7505,16.53,60.9495,1.867
32.2256,37.5577,60.4256,2.7918
40.2155,34.5361,65.967,2.7757
39.9789,15.5001,62.4418,1.8824
75.4842,41.8355,71.8315,3.5
65.5767,18.6466,70.7733,2.4011
55.2873,2.737,65.7088,1.2149
13.4514,2.999,53.9767,0.7989
-1.5665,1.5242,52.7738,0.5961
36.7201,8.1853,59.5026,1.3802
54.8916,41.2718,70.1719,3.4609
47.3965,34.0849,65.1563,2.8807
52.86,5.165,65.5042,1.3523
2.2701,23.952,50.7386,1.5603
1.8128,39.1367,53.515,2.0845
-0.8157,17.1446,52.5373,1.2835
3.2735,46.5419,53.7177,2.3026
21.0138,43.986,57.6308,2.6393
-8.764,0.8808,49.6296,0.5748
26.0397,22.5312,56.3137,2.0785
35.1872,23.1973,61.0483,2.1893
10.1426,10.9124,53.1421,1.2276
81.8097,39.0861,73.4775,3.5
76.8855,44.0981,74.4194,3.5
2.7276,17.3404,51.6662,1.421
70.8915,44.8807,72.7159,3.5
9.9545,15.8988,54.0501,1.4733
16.3216,11.3277,51.5832,1.2877
-5.2633,23.3552,53.2788,1.5357
19.3989,26.0186,55.7118,2.0179
50.0691,30.8055,67.9781,2.7729
23.7245,21.2119,57.2271,1.8665
19.114,3.1938,55.8382,0.9904
54.5204,20.2563,67.849,2.3074
42.0981,46.3273,65.5373,3.3994
27.4481,37.8763,60.2894,2.7415
37.3944,38.0675,61.7962,2.7567
-0.3696,4.9433,50.0505,0.7611
-3.5593,48.3528,53.978,2.1347
41.692,15.1387,62.2062,1.7659
67.998,6.3245,68.7585,1.6225
81.3674,29.7933,73.3178,3.3506
14.6598,21.5683,56.4742,1.7972
30.3953,37.5075,59.9982,2.6522
23.7525,38.728,58.1497,2.5772
-6.3338,48.0617,52.9535,2.097
-3.6915,25.4701,52.9438,1.6447
0.51,23.6231,52.5671,1.6308
31.0464,6.3833,58.9895,1.1123
57.2027,19.5666,68.0959,2.2946
69.114,17.568,69.8017,2.3887
52.189,24.6221,67.1486,2.5064
48.0089,40.4737,66.1147,3.1892
47.1827,20.5521,63.7327,2.2061
25.3907,27.0515,57.2039,2.1689
83.6727,38.0981,72.1681,3.5
71.5876,41.2469,72.5663,3.5
84.7102,2.0802,68.8405,1.467
45.8381,22.6507,65.2252,2.4011
15.9597,22.0644,55.9919,1.7503
42.6995,21.89,64.3418,2.1962
69.5949,38.7002,72.409,3.5
28.6815,13.5758,56.8731,1.4966
66.474,9.2802,67.4413,1.876
55.6503,11.7272,68.6021,1.8292
46.9314,42.5253,69.3789,3.3072
9.594,17.3429,53.6071,1.4391
-5.0335,24.6885,49.6638,1.5888
66.9653,24.8015,71.8317,2.8231
54.6106,0.2051,65.5372,1.0025
53.6741,19.5801,68.4135,2.2918
16.1344,46.0,57.2989,2.5876
62.7849,26.6522,70.7253,2.8067
68.7301,29.1598,71.0926,3.1163
36.7664,21.6537,61.811,2.1283
-9.1971,20.3137,52.8322,1.2588
46.0243,18.7726,65.1804,2.1055
44.8732,2.8842,62.7255,1.1001
0.0611,32.678,52.5009,1.8659
78.6613,10.4536,69.6403,1.9732
67.9482,40.2752,71.7799,3.5
84.2488,46.5579,74.0078,3.5
65.4665,40.479,71.9366,3.5
65.7912,10.5808,68.0353,1.8299
72.7212,22.5062,70.6419,2.7303
-2.1937,12.0268,50.7,1.1139
82.425,12.0515,71.426,2.1807
34.0492,0.0499,60.0695,0.8508
84.3592,45.9426,75.002,3.5
17.2686,4.2987,54.3364,0.9294
74.8786,47.5084,75.9815,3.5
-1.3091,9.2449,52.0537,0.9779
63.1259,42.7389,72.9506,3.5
14.8266,17.3001,54.0248,1.535
-0.986,5.2495,50.9471,0.8533
6.4705,45.4444,54.116,2.3321
59.6693,43.9898,71.9187,3.5
36.3461,41.9561,63.1929,3.0284
75.6674,28.0808,73.697,3.2252
8.3043,0.0277,51.9152,0.7152
63.9453,24.7546,71.0534,2.6812
12.5078,35.3456,52.0133,2.2443
29.8741,20.6749,59.9241,1.9567
4.4499,3.831,52.6173,0.7599
26.0905,11.0323,57.826,1.4142
32.8921,4.2825,58.1742,1.1185
80.6225,9.5077,70.4101,1.9297
10.0421,39.88,54.9436,2.2441
28.2646,23.9978,59.8592,2.1243
19.8633,8.7587,56.1912,1.2066
78.2907,21.9724,72.5346,2.817
72.7257,23.7508,70.0264,2.8557
63.5186,49.0864,74.2436,3.5
31.4783,26.0711,60.2113,2.2922
20.4589,19.7761,54.7536,1.7251
49.2133,27.8476,65.6488,2.686
43.2229,48.6463,67.0487,3.4584
3.1362,13.4526,52.2793,1.2932
36.3769,38.304,61.882,2.8553
28.4075,21.3602,58.0678,1.9458
18.1262,42.4901,55.9499,2.6017
17.7079,13.2246,55.045,1.3863
10.8115,24.5534,53.8381,1.7603
4.3873,0.2241,50.9213,0.6745
36.212,49.4124,65.4635,3.2657
41.1309,45.9096,66.6419,3.3593
7.8821,33.8999,53.7205,1.9785
74.6446,36.2181,75.0528,3.5
39.2488,32.0785,65.206,2.6895
9.7492,25.7192,53.8005,1.8968
14.0215,29.4519,53.3276,2.045
53.3521,23.2201,67.304,2.4379
61.9445,11.8539,69.4907,1.9352
45.2176,23.8945,65.0586,2.4107
44.3446,29.4753,64.2532,2.6136
16.784,42.1681,55.6916,2.5445
31.7753,4.1609,59.5336,0.9916
53.3685,26.8028,66.9811,2.6232
59.6064,42.3523,72.8345,3.5
47.9714,48.0006,69.3838,3.5
74.0126,17.4431,68.4628,2.4949
-5.4955,2.0862,52.6034,0.6631
15.1184,45.2054,55.3351,2.5218
33.7921,24.213,60.4418,2.1666
8.8454,35.8264,53.9899,2.1849
9.79,4.3339,52.0848,0.9158
53.865,47.5774,70.5323,3.5
71.4773,43.8519,73.5439,3.5
20.8876,37.9662,56.7663,2.4839
20.9862,22.4683,55.9086,1.8883
21.7786,12.887,57.9672,1.3623
-1.7711,40.8937,52.509,2.0289
72.0708,29.166,71.9554,3.1231
60.913,32.1662,70.8045,3.1459
15.1794,9.6964,53.7736,1.2166
10.07,48.5515,53.1336,2.5268
12.3637,6.3263,52.9206,1.052
32.6023,41.2836,61.3291,2.8036
31.7532,0.4791,57.5547,0.8207
62.4023,5.3505,67.6103,1.42
48.2741,45.2465,67.9942,3.4143
0.2564,20.7192,51.9813,1.542
66.9299,13.5685,68.9222,2.0425
-2.6869,8.3811,50.7051,0.965
49.3837,17.7335,65.9331,2.1276
0.6013,14.3274,52.5772,1.2481
18.777,46.3094,56.4189,2.7033
13.9957,24.705,52.9661,1.8638
41.7272,16.924,64.1815,1.896
29.707,25.5721,59.4549,2.3252
65.2311,21.0985,70.5492,2.6356
4.951,28.4181,52.0441,1.8021
71.0726,9.0322,70.7384,1.8617
76.5255,17.8949,73.0514,2.4799
57.3849,4.2733,66.2306,1.3094
0.745,9.8015,53.3982,1.0472
50.8785,47.4748,69.9552,3.5
63.2376,8.5505,68.2055,1.6643
-4.1626,3.0391,49.2702,0.6939
22.5002,41.0173,57.8162,2.6086
74.3782,0.8465,67.757,1.2025
-1.8862,37.2483,53.7598,1.9495
41.9284,8.2721,62.9915,1.5161
53.9228,8.5756,65.8248,1.5494
10.1394,26.9615,53.6544,1.7725
2.253,21.6904,53.474,1.5871
35.9612,26.2036,62.371,2.3745
55.6166,7.3429,66.5146,1.5042
56.0222,4.1202,65.8188,1.2887
20.8849,18.1146,55.0087,1.6871
79.4215,35.7725,73.0547,3.5
70.7477,37.4763,72.1896,3.5
74.4663,3.8739,69.4539,1.5223
-5.2866,1.2981,51.4174,0.5974
80.7867,11.2086,70.0584,2.0497
28.4301,27.0033,57.8084,2.1454
79.4392,0.107,68.8766,1.2388
46.2319,1.1008,62.0458,1.0338
26.992,20.3164,58.9201,1.911
-3.7291,43.0565,54.1104,2.0286
47.5713,11.0805,63.0939,1.7101
13.9466,30.8101,57.1096,2.0816
-0.9371,1.1751,49.941,0.6228
72.8317,3.4854,70.1976,1.4037
32.1267,14.2328,58.8159,1.6422
2.4464,40.6226,53.9395,2.1471
27.1481,33.7662,59.1203,2.4663
25.9287,32.8007,58.0226,2.4326
80.7869,10.2401,69.6061,2.1214
28.9789,42.4334,60.9481,2.8525
68.7822,26.7537,71.4986,2.9556
-8.8597,47.2581,54.6549,1.9972
13.7474,49.7253,54.0636,2.6938
11.9527,22.5608,53.8509,1.6458
47.5866,30.6245,66.4885,2.7488
57.1463,49.0884,71.5482,3.5
81.5817,5.0563,70.3925,1.6794
68.1357,13.5589,70.3858,2.0895
49.2014,30.7703,68.5908,2.7706
2.2436,44.7826,54.4297,2.2716
7.5236,38.9817,53.4303,2.1739
29.7331,27.8029,59.8182,2.3109
77.6374,4.8476,70.2308,1.6785
42.7164,27.6582,64.2005,2.5638
82.0997,9.41,71.3233,1.961
-9.2055,31.8172,53.6369,1.621
40.0265,29.7725,64.3698,2.5544
-8.918,33.067,53.3216,1.6527
-7.4794,29.438,52.1036,1.6675
54.2288,5.3357,65.8308,1.4289
72.9994,40.4938,74.115,3.5
1.2877,26.1997,51.8463,1.7339
3.2308,7.7038,50.9387,0.9084
47.3276,27.3012,67.0499,2.56
13.3015,35.7586,53.7142,2.2553
58.2217,29.9119,68.2144,2.8746
53.721,9.4464,65.4596,1.6468
18.151,37.7937,56.2618,2.4308
41.9316,14.6418,62.8364,1.7499
52.4953,16.8184,65.798,2.0416
29.6514,28.823,58.9524,2.4098
63.7767,43.7126,72.2721,3.5
-9.4942,44.7999,53.4038,1.9285
-8.6831,26.2439,50.9138,1.5529
44.3396,3.6588,60.9898,1.1622
65.8723,32.7084,72.4045,3.326
-7.7223,13.0273,49.8276,1.1147
67.0335,47.6828,74.3351,3.5
76.0303,26.7768,73.548,3.1938
-7.7251,18.0795,51.7408,1.258
-6.9138,34.6289,54.0388,1.8161
29.3423,14.6306,60.1784,1.678
26.9748,46.5612,58.1682,2.933
56.2165,23.5541,67.5804,2.6814
66.3309,29.0754,71.2549,3.007
27.4844,24.8969,58.4065,2.1003
-8.1827,44.8602,53.443,1.9951
16.123,34.2581,55.3765,2.2128
7.2366,29.7052,52.8512,1.9369
76.2447,43.3914,72.9746,3.5
27.3685,2.1372,57.5902,0.9461
35.979,9.8824,58.5551,1.3927
58.4557,26.8673,69.2735,2.754
56.7498,44.4801,72.501,3.5
57.8383,24.6789,68.3259,2.6465
50.5195,32.0607,69.1353,2.8611
64.5185,6.4548,69.6917,1.5866
47.751,16.9787,65.1763,2.0026
-3.1342,5.9328,52.3209,0.8294
48.6081,42.1666,67.287,3.3873
53.0347,49.6407,69.3825,3.5
29.5471,40.3198,58.894,2.7752
68.6777,37.214,72.9276,3.5
12.2609,13.6899,53.4426,1.3577
70.2621,37.0409,72.1338,3.5
-1.6616,49.4551,54.0543,2.2052
42.1464,34.2272,64.449,2.8233
63.8327,22.8513,69.8529,2.6793
39.2115,49.2672,66.176,3.3373
66.1748,39.7782,73.4024,3.5
4.5742,6.5528,53.9341,0.9592
46.3978,3.2118,63.6884,1.2346
8.8616,5.592,52.5887,0.8931
66.1373,22.6568,70.8339,2.7008
39.0899,15.8779,61.3171,1.8428
10.6709,7.8818,53.3497,1.0537
29.6823,17.251,57.1004,1.7989
74.5262,1.7905,69.5492,1.3188
20.7203,41.8237,57.5277,2.5759
-8.1909,32.347,52.5058,1.6444
3.3023,14.5912,51.8369,1.3503
-6.8974,25.6052,52.5121,1.456
18.9445,10.99,54.9802,1.4526
60.4716,38.6422,71.2566,3.4436
45.173,46.7671,65.9535,3.3022
4.4424,42.8134,53.6325,2.3778
25.0289,24.2213,55.9749,2.0249
83.0972,22.7028,70.5233,2.9115
70.7626,25.5758,70.6295,2.8776
-2.6894,39.9386,55.2162,2.0493
14.364,18.7426,55.6785,1.6322
19.3904,29.3683,57.2717,2.1583
19.9173,8.5217,54.5933,1.1902
31.1175,20.9695,60.8989,1.9751
65.755,33.6284,71.7407,3.3139
8.1915,14.6174,52.0372,1.2626
57.8413,31.4147,68.7705,3.0383
-2.4017,13.8613,51.7779,1.1656
78.5822,4.8969,70.0226,1.4644
44.834,33.5344,66.2788,2.8175
45.056,7.1444,62.9666,1.4367
39.8286,9.0754,59.778,1.4087
33.1261,18.9955,58.9209,1.8021
-7.7892,25.6535,50.9646,1.4575
64.1496,46.0933,72.1831,3.5
1.1053,21.3222,52.6357,1.6255
60.1668,16.0628,65.7678,2.1167
2.7011,38.7362,52.9308,2.145
-2.8358,20.4671,51.2681,1.5029
10.6892,15.8269,52.0079,1.464
49.3697,20.3505,66.325,2.2686
66.2852,24.665,71.0988,2.7496
-1.9998,20.4097,52.528,1.3965
-9.3551,43.8579,53.8073,1.8897
44.084,2.9032,63.1044,1.0765
17.4369,14.3044,55.5124,1.4665
-4.2585,43.45,53.7267,1.9709
24.5339,32.2215,56.7226,2.295
7.427,3.2333,52.9345,0.8012
59.2184,41.9241,69.9627,3.5
67.2485,43.7222,74.2786,3.5
-6.4348,0.4753,50.3827,0.5431
37.7919,33.516,62.6145,2.7761
41.1415,4.5819,61.1042,1.2459
34.8045,18.7588,60.4662,1.9155
58.6601,15.288,68.2891,2.0617
5.7943,30.4541,53.3174,1.9221
79.3436,27.3049,70.8566,3.2599
33.6945,30.6643,61.8419,2.5167
30.0686,43.1295,58.569,2.901
23.2725,21.8737,57.0748,1.8649
13.8418,10.3421,55.0134,1.252
37.1272,13.4517,61.0996,1.5636
80.8123,35.865,73.3766,3.5
55.226,47.8282,72.3269,3.5
60.5571,18.1564,67.9021,2.3458
20.8216,9.2554,54.9284,1.3053
-3.7462,14.5352,52.0279,1.2254
12.2054,43.6685,53.6315,2.4413
-5.1271,18.0621,52.7996,1.375
79.8348,1.111,71.2829,1.3344
-5.0926,15.3686,53.1462,1.23
3.4752,23.3888,53.3892,1.6515
75.1927,10.7511,70.7911,2.0418
27.5715,33.2767,58.3966,2.403
-9.3859,26.2056,50.7477,1.4743
32.079,16.8492,58.2768,1.8287
46.5513,4.6594,65.7663,1.2529
28.142,2.7819,57.9236,0.9811
15.3677,1.0109,53.4029,0.7523
9.941,31.2929,54.5912,2.042
79.9886,35.8047,71.8886,3.5
10.9619,44.4643,54.6078,2.5135
12.3614,41.0014,55.0319,2.3716
9.4279,42.6403,53.0165,2.385
-7.1059,29.5328,52.9704,1.597
83.6701,19.7129,70.7376,2.7753
-6.3141,40.6474,53.7109,1.8324
-4.5963,46.9541,53.2595,2.1001
53.5941,32.9852,68.8606,2.9786
53.4045,18.001,67.1845,2.2227
47.6735,38.8416,66.1038,3.1696
64.7981,16.5502,68.5413,2.1936
42.6162,2.5009,62.8309,1.1119
12.1368,46.2664,55.2112,2.5366
72.1486,1.5392,68.8005,1.2597
6.0704,29.8844,52.7143,1.9937
-0.868,8.276,51.8265,0.9353
15.6735,43.8429,56.13,2.5092
63.9144,30.4848,69.2902,3.0698
48.1945,12.634,66.2964,1.7938
43.6877,17.4351,65.2906,1.9512
58.3997,12.6735,66.9521,1.9067
30.8801,27.3689,59.8747,2.2265
55.7061,45.5623,69.9333,3.4905
7.8639,16.4349,52.6313,1.4855
-4.5049,13.6274,49.3321,1.079
73.7412,36.5266,74.799,3.5
27.5037,28.928,59.9754,2.2618
52.1786,21.4709,68.3073,2.3842
-5.4264,48.8594,53.0525,2.0636
30.8829,10.158,58.1008,1.3732
16.9332,11.6089,53.8808,1.3039
71.6156,20.5756,71.1063,2.5884
10.1722,16.6328,53.0571,1.3949
53.5144,40.6017,70.0679,3.3172
2.5945,47.9277,51.1476,2.1414
80.8123,29.6803,70.8931,3.3731
48.4316,34.9363,67.1777,2.9328
21.7681,45.7846,58.1136,2.8957
78.7649,14.5636,72.2588,2.406
19.4317,5.5802,54.9638,1.002
48.8609,18.7621,66.3435,2.1925
11.3353,23.4089,52.9903,1.6696
81.017,38.9981,72.2955,3.5
4.6645,36.3699,55.0316,2.0864
53.8123,29.5493,67.2673,2.8728
24.9881,3.3712,54.941,0.9612
29.1249,38.1036,58.4274,2.681
19.6285,10.576,55.3201,1.2704
45.1757,1.3863,61.8244,1.1317
17.6637,22.0656,54.4431,1.7388
20.7034,9.6049,53.6001,1.3716
67.6931,16.7562,69.4926,2.2928
56.0714,0.8816,64.2855,1.0562
17.7764,7.0134,54.7074,1.1068
45.3868,47.5192,67.1022,3.5
48.9001,0.7973,64.3555,1.1452
55.8549,22.5344,69.239,2.4685
-6.2653,26.8277,51.2921,1.5118
15.8349,19.0721,52.6682,1.6569
41.3727,8.1375,62.3552,1.4943
33.3321,25.2532,60.392,2.2255
-0.3933,23.5969,51.6934,1.6235
9.1452,0.965,52.4192,0.662
29.5267,47.6383,59.6337,3.0862
41.9153,44.1889,65.6252,3.2055
70.9572,20.0949,70.8192,2.6377
53.0488,19.5359,66.9211,2.311
78.6533,32.0446,73.7825,3.3908
69.9899,39.6109,71.9245,3.5
36.7035,6.3272,61.4528,1.3011
47.3159,23.377,65.9959,2.4461
23.621,44.498,57.1346,2.7834
-7.5917,47.6718,52.8495,1.9676
75.4632,35.9881,70.1936,3.5
15.8399,6.9598,55.7338,1.0783
63.6376,23.0103,68.538,2.7159
10.842,41.4054,52.9588,2.2734
27.325,28.87,57.7999,2.2433
23.2759,47.498,58.0302,2.8623
58.08,48.3894,71.8466,3.5
55.0021,28.1356,66.7273,2.8385
3.1219,38.5657,50.5475,2.0203
51.5822,47.4441,71.0139,3.5
40.8746,36.5763,64.1655,3.013
74.3053,42.5181,75.2227,3.5
10.0225,16.2884,53.5293,1.44
77.1448,46.3354,73.386,3.5
65.1785,38.6866,71.3279,3.5
12.3017,23.6039,54.844,1.7757
43.1768,13.7087,63.4917,1.7847
11.823,14.2771,50.7384,1.4071
11.6389,47.8254,52.0743,2.543
79.7472,41.7369,72.2871,3.5
71.9021,18.5532,71.8134,2.5293
71.7235,8.6378,69.3805,1.7715
66.267,1.3385,68.3172,1.2314
65.2913,41.7926,72.5081,3.5
2.5103,30.893,53.1811,1.9027
67.3665,20.9954,70.7236,2.5128
19.0457,12.8935,55.5168,1.3896
68.9942,23.4622,70.8037,2.8767
65.6429,12.8706,69.6526,2.0621
11.2093,17.1445,52.823,1.4934
54.4216,30.0298,70.6837,2.8202
7.1746,22.607,53.8029,1.656
7.8336,48.4963,54.1772,2.4486
17.5543,18.3228,55.0394,1.7263
76.0557,36.6915,72.9765,3.5
63.0762,11.0797,69.2738,1.7799
-8.2529,45.2213,53.9633,2.033
-2.1113,1.7752,50.0183,0.5645
56.0283,34.7704,69.7261,3.1497
77.929,18.62,73.3183,2.5618
81.7038,28.1385,72.0339,3.2693
17.9742,5.3194,55.0489,1.043
4.7047,27.1021,53.9989,1.7712
53.0614,41.9783,69.3926,3.4616
17.4783,33.9519,56.3169,2.2356
64.4133,12.323,68.0267,2.0583
69.0527,3.084,67.9422,1.3728
45.6572,10.8245,65.1882,1.6548
3.8716,32.7733,53.4311,1.9263
50.8956,18.59,66.049,2.2182
22.8411,35.3383,57.4833,2.4474
68.0499,30.6493,71.8197,3.1782
34.9764,37.3373,60.5896,2.7684
-0.9407,0.4793,52.3267,0.5677
68.2065,13.4577,69.9521,2.1434
51.9363,5.9328,64.2153,1.4506
69.3792,19.0323,71.0302,2.5753
2.0682,28.5938,54.4902,1.7786
81.1073,31.6355,73.5725,3.5
32.0179,26.0311,59.6171,2.2108
61.2144,31.1931,71.7053,3.0322
10.7774,0.9217,51.8816,0.7695
72.2734,38.5946,74.7202,3.5
27.935,30.6856,56.1827,2.4169
53.4373,42.172,70.1494,3.4621
56.7056,11.1193,65.5116,1.7531
31.2944,31.0651,57.1174,2.4235
82.2393,38.7987,72.1228,3.5
58.9781,24.3751,67.8375,2.6824
30.6112,16.8927,59.4502,1.8634
40.6788,37.5262,63.8291,2.8839
43.4005,16.2309,64.1659,1.9599
18.4811,5.6349,55.7524,1.0607
32.0599,44.8887,60.529,3.0536
-3.1412,42.9591,52.7253,2.056
42.2715,47.2525,63.9609,3.3894
53.0519,2.1924,63.5236,1.142
42.9804,28.6912,65.7394,2.5836
51.626,41.1212,69.1069,3.3545
-3.449,15.3663,51.9965,1.24
59.9708,13.6461,66.7311,2.0794
63.2681,4.975,67.1881,1.5211
29.2841,38.0103,57.6351,2.5974
56.9627,4.663,66.762,1.4074
53.3852,22.7941,67.3781,2.5092
23.8887,43.0724,58.6027,2.7181
58.9195,47.5221,70.3532,3.5
19.1111,48.1977,54.6123,2.7428
1.2257,39.4291,52.6409,2.0914
79.5767,48.2745,74.5919,3.5
59.6087,43.4417,71.1495,3.5
11.1517,49.0776,55.7847,2.5294
71.1096,27.1351,71.0202,2.9562
77.6374,31.5026,71.6133,3.4301
17.5488,43.5957,56.7957,2.5467
9.8085,28.7135,53.1902,1.9048
30.0063,49.8281,60.7474,3.0735
78.914,1.1067,70.34,1.2737
18.4587,31.8695,55.908,2.1769
52.1089,11.8738,66.7818,1.7285
67.3419,14.865,68.9732,2.1492
28.9189,17.4349,59.2926,1.8827
56.7146,15.694,67.2078,2.1465
2.2585,21.666,51.2382,1.4777
-5.0768,22.1538,53.0836,1.4485
57.8383,47.7129,71.5219,3.5
-3.1299,30.6561,52.103,1.6941
1.0754,9.5359,53.3914,1.1569
29.4105,46.9233,58.1984,3.0116
68.5937,44.1106,73.6979,3.5
55.8834,28.9256,68.66,2.8335
64.7627,46.6309,74.9851,3.5
-6.1691,33.0094,50.735,1.7442
56.7039,36.2879,70.3648,3.276
73.2498,14.3318,70.9638,2.1344
36.8675,15.8544,59.7199,1.8316
47.4382,24.9845,67.7959,2.3227
-8.2782,35.8442,53.0114,1.71
36.4923,24.0954,61.9378,2.1745
66.8416,33.3501,69.3342,3.3647
41.4129,28.0002,63.6436,2.5435
59.5614,15.7393,68.1294,2.121
63.031,40.3749,71.881,3.5
10.2316,47.9126,54.6788,2.4895
79.7384,0.8852,70.852,1.2783
63.1916,15.6287,70.1172,2.1922
5.6053,18.2076,51.9726,1.3498
35.0119,16.36,62.2762,1.8051
17.061,16.9838,56.2805,1.5505
19.7701,22.375,54.5918,1.9992
5.8178,29.3322,52.8046,1.8553
84.8959,26.3763,72.9029,3.1474
33.11,20.344,61.9795,1.9538
0.6629,16.9721,51.315,1.3608
64.3305,22.1052,68.4026,2.5773
41.4269,35.6311,66.0765,2.8586
-7.4875,35.9738,52.6875,1.8009
-0.7211,14.5758,51.82,1.1992
25.4054,22.3971,57.8096,1.9912
-3.962,24.8512,52.4586,1.5326
80.5468,20.4406,69.0633,2.816
30.6165,1.7735,58.4824,0.9413
5.0963,7.7795,53.6962,0.9678
83.4345,9.2977,70.731,1.9889
27.0858,14.7776,56.8496,1.5527
61.3806,48.8816,73.1962,3.5
73.2478,28.1834,70.5542,3.1275
38.3658,4.0162,59.8841,1.1032
-9.8714,6.1043,48.4823,0.6969
17.2964,14.8575,57.0586,1.4682
12.0613,49.4603,55.8794,2.6146
78.7062,23.1776,71.3106,3.0154
72.9752,6.6694,69.4072,1.6235
3.872,25.2019,53.3169,1.7363
30.9003,33.1729,58.789,2.524
13.4326,36.2004,55.5332,2.2641
51.8249,0.9563,65.917,0.9891
34.5589,10.0133,60.0519,1.3525
34.8604,11.3501,61.4985,1.4765
29.3893,42.7657,61.9907,2.9238
33.9488,19.2095,60.5842,1.9078
15.6306,8.1533,55.5293,1.2311
38.6773,3.0988,60.3001,1.167
13.4324,25.8117,54.402,1.9503
80.2978,48.3138,72.6329,3.5
12.9799,24.2627,55.1054,1.828
80.896,8.281,73.2106,1.7554
30.0289,1.6702,58.3754,1.0217
44.1008,2.7193,64.196,1.131
25.8907,28.7355,57.0291,2.2992
55.9251,47.9522,69.776,3.5
36.084,34.546,62.752,2.5691
-5.2285,33.9091,52.404,1.7523
-0.0986,46.2017,52.0919,2.1289
83.7032,13.2991,71.0262,2.2677
35.6678,20.0893,60.4497,1.9745
3.2669,40.8749,54.9493,2.162
61.0938,42.0168,72.7021,3.5
29.4997,46.4624,59.2584,3.0537
13.9398,31.3474,54.5871,2.1568
73.7606,20.96,71.2837,2.7572
