Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
30.0933,40.4134,61.6473,2.655
22.9592,42.8571,60.4814,2.5423
-8.0612,5.102,50.4449,0.5882
71.8941,48.6538,68.9521,3.8565
49.613,22.9792,63.2462,2.46
58.2217,19.5955,64.0515,2.4462
3.5714,30.6122,55.1979,1.7448
32.6531,2.0408,58.471,1.1445
42.0562,20.0352,61.8391,2.2144
6.7568,9.7488,54.221,1.093
30.7143,37.7551,61.4446,2.6055
22.8589,38.7622,60.1589,2.4389
22.9592,11.2245,57.6269,1.4635
30.7143,27.551,60.5544,2.2882
42.8925,26.7777,62.5974,2.5072
78.4401,43.4205,69.1645,3.8096
1.6327,21.4286,54.1257,1.4297
1.6327,17.3469,53.6536,1.2824
-3.1412,46.6875,54.9581,1.8778
26.8761,43.3385,61.1504,2.6432
38.6746,17.279,60.9388,2.0096
40.4082,15.3061,61.0916,1.9604
28.7755,14.2857,58.9472,1.7009
42.1297,38.6571,63.5551,2.8962
83.6368,38.3784,69.133,3.7049
64.9536,34.804,66.6166,3.2382
-6.1224,12.2449,51.5912,0.9323
72.8194,40.2857,68.2478,3.5926
75.3061,24.4898,66.709,2.9507
53.5144,19.6109,63.4558,2.3763
-3.2543,47.6816,54.9698,1.8762
24.898,6.1224,57.5823,1.2248
44.2857,16.3265,61.77,2.0386
60.6749,0.9062,62.5057,1.4361
36.5306,5.102,59.5447,1.3784
-1.4225,30.3876,54.0587,1.6071
85.0,10.2041,66.0354,2.2815
23.0419,45.4217,60.7651,2.6033
73.9996,27.8095,67.0576,3.0947
30.9003,30.4906,60.8856,2.3775
-2.0099,35.466,54.3909,1.7144
-0.3061,12.2449,52.9078,1.0518
79.1837,17.3469,66.4091,2.6315
42.3469,10.2041,60.8903,1.7305
76.0836,9.1407,65.1013,2.1258
81.1224,46.9388,69.8447,3.9985
44.7691,46.457,64.814,3.1841
83.1702,40.7873,69.4543,3.8089
68.0138,34.5623,66.9702,3.2773
-6.0506,39.1649,53.655,1.6728
83.0612,5.102,65.2397,1.938
26.8367,42.8571,61.2527,2.6306
18.9383,37.0238,59.1097,2.2873
38.0835,48.174,63.8046,3.041
3.2308,16.8603,54.0956,1.2952
50.66,46.4315,65.7233,3.3026
9.3878,25.5102,56.1389,1.7427
5.5102,31.6327,55.8234,1.8347
68.0194,34.4316,66.9354,3.2796
66.5693,16.5142,64.8772,2.4201
1.6327,15.3061,53.5979,1.2167
9.3878,20.4082,55.7436,1.5583
2.0707,21.8498,54.2588,1.4471
75.0747,2.7317,64.3318,1.6876
28.7755,37.7551,61.1341,2.5567
46.2245,44.898,64.8886,3.1639
34.5918,23.4694,60.8812,2.208
52.0408,36.7347,65.0012,3.0651
40.4082,7.1429,60.2781,1.5346
58.8995,46.9241,67.1017,3.5086
-1.3088,27.8392,53.8799,1.5402
83.0612,15.3061,66.5131,2.5641
44.2857,7.1429,60.8708,1.5917
5.5102,23.4694,55.1687,1.5941
-4.2666,23.8675,52.9511,1.3731
68.1471,28.477,66.3623,3.0265
67.551,44.898,67.9293,3.645
1.5792,49.421,56.3665,2.0327
50.1853,10.787,62.1024,1.876
80.7748,34.8582,68.5333,3.5315
34.5228,43.0845,62.6095,2.8418
80.4221,32.9753,68.2537,3.4273
63.6735,20.4082,64.8573,2.578
64.9167,44.7837,67.6592,3.5928
75.3061,26.5306,66.8913,3.059
4.8195,5.4632,53.4662,0.8598
30.7143,34.6939,61.1303,2.5022
69.9375,41.4354,68.0041,3.5813
38.4694,3.0612,59.4769,1.2882
3.5464,12.0402,53.7495,1.1309
7.449,38.7755,56.7885,2.0459
77.2449,0.0,64.193,1.5275
26.0708,2.0175,57.3806,1.0383
11.5821,20.3889,56.0914,1.6155
38.4694,21.4286,61.4255,2.2012
13.5344,1.4585,54.9573,0.8155
-2.2449,30.6122,53.8561,1.6041
7.449,46.9388,57.4715,2.183
59.7959,28.5714,65.2942,2.8896
24.898,48.9796,61.4327,2.7159
27.6364,4.768,57.9188,1.2021
8.2675,0.416,53.8371,0.6689
68.0998,33.5854,66.8295,3.2525
53.9796,5.102,62.0888,1.6118
-7.0592,37.9912,53.3539,1.6354
71.4286,16.3265,65.543,2.4685
15.2041,30.6122,57.8651,2.028
24.898,23.4694,59.0689,2.0046
71.4286,31.6327,67.059,3.2129
-2.1341,13.7644,52.6108,1.0648
4.5216,24.5548,54.9797,1.6106
55.9184,45.9184,66.4298,3.4351
30.6384,18.5734,59.6906,1.945
51.9677,19.1062,63.2023,2.3332
-0.3061,46.9388,55.714,1.9558
-6.1224,19.3878,52.0734,1.1758
62.3807,42.4236,67.15,3.4633
43.2891,14.3731,61.4083,1.9489
41.816,49.8475,64.5996,3.1692
52.6985,0.9664,61.5424,1.3376
65.6122,29.5918,66.1038,3.0457
42.3469,18.3673,61.6361,2.13
7.449,24.4898,55.5839,1.6541
28.3933,35.4719,60.8423,2.4876
48.507,7.7463,61.5823,1.7
52.3354,30.218,64.3796,2.8253
30.7143,38.7755,61.4912,2.6287
-8.0612,7.1429,50.7125,0.6766
51.3531,4.488,61.6039,1.5523
27.7324,16.2645,58.9825,1.7627
43.9893,39.1599,63.8161,2.9459
73.3236,12.1177,65.1487,2.28
24.898,14.2857,58.3409,1.6321
5.3547,6.2775,53.6218,0.9053
-1.1009,39.0188,54.8252,1.8121
38.6878,14.3611,60.6719,1.8853
5.5102,6.1224,53.745,0.8905
38.4694,33.6735,62.4751,2.6555
53.9796,16.3265,63.2422,2.2395
21.0204,7.1429,56.8926,1.2279
32.7253,36.7304,61.7227,2.6233
44.2857,41.8367,64.2744,3.0388
7.2366,32.9711,56.2369,1.8902
54.4736,47.389,66.468,3.4256
69.9837,28.7797,66.6334,3.0791
79.1837,34.6939,68.2153,3.4988
26.8367,0.0,57.4224,0.9387
32.6531,26.5306,60.8592,2.2914
0.495,33.3606,54.7592,1.7403
3.2519,6.7218,53.2834,0.8693
24.898,4.0816,57.3494,1.1295
61.7347,29.5918,65.5421,2.9586
63.6735,8.1633,63.6335,1.9143
65.0529,43.6809,67.5065,3.5622
17.9726,19.4083,57.3759,1.7229
33.8906,45.0887,62.7034,2.8669
39.9406,22.1147,61.7318,2.2546
64.5917,13.938,64.3235,2.2575
21.8448,2.6817,56.7589,0.9979
18.5915,3.3083,56.1565,1.0058
39.2413,22.3837,61.4851,2.2583
-6.1224,16.3265,51.9694,1.0768
-2.6152,15.4894,52.5771,1.1342
44.2857,44.898,64.5168,3.1223
16.2974,18.8433,57.0486,1.6575
42.3469,41.8367,63.9855,2.9997
52.0408,11.2245,62.473,1.9237
-4.1837,4.0816,51.2538,0.6032
1.5426,39.9892,55.5296,1.8976
37.1548,24.4248,61.3652,2.2878
1.1214,19.6598,53.8606,1.3525
12.8138,34.0056,57.5261,2.087
24.898,20.4082,58.8016,1.8832
53.9796,31.6327,64.7275,2.9044
52.0408,20.4082,63.2663,2.4057
24.898,34.6939,60.0999,2.3914
50.102,25.5102,63.5199,2.5894
83.0612,50.0,70.3204,4.1193
-3.6277,10.7456,52.0041,0.9243
22.9592,10.2041,57.5725,1.4072
81.1224,34.6939,68.4751,3.5182
57.6413,23.7738,64.4683,2.6437
10.2449,22.3357,56.0064,1.6399
24.898,13.2653,58.1784,1.5874
75.5022,49.5981,69.4906,3.9533
29.4079,47.2224,62.1082,2.7968
83.4813,48.0775,70.2654,4.0682
45.4222,19.3913,62.254,2.2409
76.2853,10.4441,65.3549,2.2204
59.888,40.2083,66.5308,3.3267
38.223,47.6408,63.7604,3.0267
36.5306,42.8571,62.9822,2.8747
4.8345,38.9013,56.2944,1.9757
68.8709,44.4059,68.1449,3.6323
37.0717,29.642,61.8087,2.4909
7.449,15.3061,54.7922,1.3344
11.0874,34.9474,57.2858,2.0545
-4.4377,43.7154,54.4322,1.796
8.969,10.5352,54.816,1.1607
40.7269,45.8824,64.0102,3.0537
3.5714,18.3673,54.2951,1.3688
73.3472,18.9547,65.8025,2.6345
17.1429,4.0816,55.9172,1.0084
32.9818,37.1127,61.8331,2.6296
50.4368,20.7909,63.1554,2.3756
73.3673,13.2653,65.1394,2.3226
-4.1837,30.6122,53.4522,1.549
17.1429,48.9796,59.8978,2.4907
24.898,42.8571,60.8395,2.5764
16.2986,20.1604,57.0758,1.7178
13.2653,50.0,59.069,2.3971
-2.7676,24.3065,53.3011,1.4115
39.3107,33.1912,62.554,2.6634
72.9094,29.689,67.0428,3.1592
79.1837,3.0612,64.7908,1.7541
1.9952,41.9427,55.7862,1.9392
73.3673,30.6122,67.2192,3.2155
48.1633,26.5306,63.3137,2.6079
46.2245,17.3469,62.1593,2.1544
76.0942,14.4092,65.7092,2.4593
41.4806,40.132,63.6651,2.9104
22.0153,36.5748,59.7389,2.354
17.1494,48.7705,59.7749,2.4812
61.7347,17.3469,64.2963,2.392
77.2449,26.5306,67.2308,3.0898
24.898,1.0204,57.0746,0.9707
4.4424,5.2742,53.3676,0.83
19.0816,36.7347,59.1093,2.2928
24.898,11.2245,57.932,1.4725
22.9592,43.8776,60.5061,2.5466
79.1837,1.0204,64.5172,1.6261
82.683,33.6254,68.5225,3.502
75.3152,25.353,66.8025,3.0134
65.6122,2.0408,63.1726,1.5694
45.1444,22.5175,62.5359,2.3769
19.8638,37.4323,59.3505,2.3324
-0.365,41.3032,55.1948,1.8674
36.3284,11.7377,60.1014,1.7106
1.6327,32.6531,54.966,1.7456
46.2245,32.6531,63.6494,2.7832
65.6122,30.6122,66.2656,3.0787
75.3061,33.6735,67.843,3.373
7.449,41.8367,57.0344,2.1038
15.2041,9.1837,55.9929,1.2346
48.1633,46.9388,65.395,3.2528
53.8116,20.1801,63.543,2.4182
53.4414,21.5268,63.665,2.4663
75.3061,11.2245,65.2774,2.231
32.9702,12.6429,59.5142,1.704
38.4694,12.2449,60.3859,1.7778
-10.0,9.1837,50.4342,0.7147
85.0,29.5918,68.2618,3.3503
1.6327,50.0,56.4337,2.0493
-0.8292,10.2121,52.6144,0.9555
45.5099,27.3215,63.0394,2.5928
26.8367,31.6327,60.2345,2.3335
55.9184,20.4082,63.9586,2.4714
76.9714,3.5517,64.5572,1.7586
3.5714,31.6327,55.4313,1.7742
52.248,12.4834,62.5523,2.0058
34.7723,41.4781,62.5067,2.8053
-10.0,3.0612,49.947,0.4464
28.7755,28.5714,60.2859,2.2778
11.3265,40.8163,57.8799,2.1887
67.6361,6.2184,63.8564,1.8636
59.7959,35.7143,66.0128,3.1529
63.6735,1.0204,62.9154,1.4696
3.5714,9.1837,53.5705,1.0023
-0.3061,26.5306,53.9738,1.5425
42.2052,45.097,64.1889,3.0522
0.51,12.6636,53.0631,1.0625
65.5504,17.7136,64.8671,2.4732
63.6735,39.7959,66.9136,3.3894
55.1287,13.5817,63.1346,2.1138
65.7555,24.3633,65.6169,2.7926
50.102,16.3265,62.6486,2.1637
65.6122,4.0816,63.3989,1.684
10.2012,12.4396,55.2665,1.2751
82.1419,34.2722,68.551,3.5147
64.9713,39.3694,67.0655,3.4089
79.1837,38.7755,68.6213,3.6646
37.644,21.6408,61.2011,2.1851
71.4286,3.0612,63.9595,1.6714
-9.0375,5.4341,50.3403,0.5836
4.6438,40.5903,56.3084,1.9929
75.3061,18.3673,66.0146,2.6433
24.898,25.5102,59.2819,2.0825
49.2701,27.8232,63.6324,2.6695
3.5714,46.9388,56.648,2.069
65.4487,15.7682,64.6746,2.3652
66.4661,22.9014,65.5224,2.7453
15.2041,46.9388,59.0903,2.4088
23.1425,11.4799,57.7459,1.473
44.8059,2.8922,60.5813,1.3432
40.4082,38.7755,63.2796,2.8528
84.6862,32.0483,68.5374,3.4885
16.5312,2.3598,55.6573,0.8919
-10.0,16.3265,50.9609,0.9712
83.2127,2.4807,65.0288,1.768
3.9055,36.5125,55.8189,1.9013
11.2416,47.3545,58.2679,2.3006
39.0744,14.8825,60.7663,1.9192
2.5142,8.1683,53.1646,0.927
65.838,2.195,63.3373,1.5622
-8.8453,19.0259,51.4119,1.0994
76.3581,33.7911,67.7736,3.4043
73.3673,34.6939,67.5536,3.3804
79.7384,8.151,65.3763,2.1051
-5.0627,40.937,54.077,1.7345
36.5306,40.8163,62.8734,2.8298
36.5306,45.9184,63.3142,2.9582
85.0,1.0204,65.0746,1.6712
-7.7816,36.8964,52.9936,1.5857
22.4726,49.8814,61.0498,2.6424
35.7277,46.7365,63.2774,2.9565
73.8296,42.9349,68.6201,3.7051
26.4996,16.3919,58.6731,1.7565
69.4898,3.0612,63.8183,1.6658
33.734,25.276,60.8997,2.2738
55.9184,35.7143,65.3461,3.0902
52.0408,30.6122,64.3601,2.8312
-5.6297,19.8918,52.3263,1.1936
64.9184,20.4836,65.1626,2.603
81.5817,45.8245,69.7915,3.9517
83.0612,31.6327,68.4202,3.4082
46.2245,35.7143,64.0636,2.8762
22.3574,0.3024,56.5421,0.8904
57.1514,11.3014,63.2074,2.0057
-8.7648,12.4504,50.9327,0.8678
53.4214,45.2122,66.0299,3.3351
56.0233,27.3348,64.6012,2.7698
21.0204,3.0612,56.5316,1.0295
-8.0612,35.7143,52.8642,1.5538
46.2245,29.5918,63.315,2.6783
36.5306,20.4082,60.853,2.1138
63.6735,35.7143,66.5242,3.2343
17.1429,45.9184,59.5047,2.4439
34.5918,50.0,63.3108,2.9781
32.6531,36.7347,61.7546,2.6331
28.7755,24.4898,59.9047,2.1313
21.0204,33.6735,59.2929,2.268
1.165,9.762,53.0618,0.9556
-6.1224,3.0612,50.9222,0.5419
81.735,36.8935,68.8467,3.6339
64.9025,27.2129,65.7258,2.9155
44.2857,39.7959,64.1251,2.9894
26.8367,29.5918,59.9867,2.2691
20.6809,8.0836,56.9122,1.2532
69.0821,22.416,65.7176,2.7836
25.211,35.7212,60.2151,2.4226
49.7929,21.8831,63.1791,2.4236
47.751,18.8527,62.5462,2.2486
67.0026,20.2264,65.3141,2.6317
21.0204,31.6327,59.0562,2.2034
50.102,0.0,61.0186,1.2619
61.7347,18.3673,64.504,2.4632
19.0816,24.4898,58.1987,1.9181
61.7347,38.7755,66.6083,3.3113
46.2245,22.449,62.66,2.3752
7.449,6.1224,54.113,0.9467
-3.1874,24.193,53.1809,1.3984
24.898,43.8776,60.9809,2.6011
-2.2329,4.5696,51.78,0.679
77.2449,9.1837,65.2253,2.1343
-0.3061,4.0816,52.2539,0.6877
11.5171,9.9608,55.2703,1.1866
34.8464,19.1399,60.5488,2.0367
42.7595,19.0496,61.7797,2.1765
-0.3061,6.1224,52.5314,0.7772
55.4992,36.9433,65.4377,3.1265
-8.0612,44.898,53.6558,1.7099
11.3265,21.4286,56.1841,1.6455
73.3673,16.3265,65.6046,2.5084
71.1666,7.8406,64.4612,1.9885
-8.0612,45.9184,53.7478,1.7061
11.3265,4.0816,54.6969,0.9098
34.0319,19.7286,60.3931,2.0523
46.2245,13.2653,61.8528,1.9459
19.0816,11.2245,56.9036,1.3918
4.5684,3.3487,53.2746,0.7409
77.298,27.0557,67.3253,3.1202
48.1633,13.2653,62.0126,1.9818
48.1633,3.0612,61.0919,1.4194
69.8828,19.5871,65.6302,2.6445
77.2449,50.0,69.7513,4.0082
21.0204,46.9388,60.3706,2.5605
80.7568,23.8708,67.2419,3.014
44.2857,5.102,60.5528,1.4829
78.5427,11.8467,65.7064,2.3159
74.7897,37.7285,68.2131,3.5373
52.0408,8.1633,62.1551,1.7555
65.6122,5.102,63.6006,1.7563
42.3469,20.4082,61.9327,2.2187
57.8571,10.2041,63.1409,1.9695
37.1082,7.6024,59.8574,1.4996
63.6735,3.0612,63.0754,1.6107
36.5306,43.8776,63.1616,2.9055
78.9775,19.7578,66.5456,2.771
13.2653,37.7551,58.0572,2.1784
28.7755,5.102,58.175,1.2594
44.2857,34.6939,63.6888,2.823
-0.9071,28.768,54.0538,1.5931
3.5714,43.8776,56.3125,2.0249
38.9816,9.0592,60.1812,1.6195
11.3265,2.0408,54.5715,0.7997
55.9184,47.9592,66.6842,3.4684
28.7755,4.0816,58.0283,1.2004
42.3469,12.2449,61.0694,1.8335
50.102,23.4694,63.3587,2.4855
53.8298,21.6173,63.7315,2.4766
32.6531,48.9796,62.9583,2.9112
67.551,15.3061,64.7965,2.3824
19.9637,29.0868,58.53,2.1063
11.3265,9.1837,55.1829,1.146
62.2941,12.2924,63.7905,2.1351
-8.0612,11.2245,51.0134,0.8423
13.9815,41.9246,58.4611,2.2861
75.3061,28.5714,67.2444,3.1454
83.0612,3.0612,65.1317,1.794
34.8604,35.6976,62.0737,2.644
-6.1224,8.1633,51.2234,0.7568
52.5941,1.9696,61.5005,1.4028
62.6569,35.0306,66.3535,3.2114
32.1211,12.4302,59.4285,1.685
77.2449,41.8367,68.7753,3.7355
-0.2032,6.3933,52.5598,0.8055
69.7812,49.8263,68.9008,3.8243
-10.0,13.2653,50.7555,0.8837
5.5102,14.2857,54.3499,1.2587
48.1633,29.5918,63.7239,2.7135
32.618,20.5394,60.2331,2.0448
46.0422,13.3701,61.8169,1.9522
77.2449,47.9592,69.5168,3.9307
26.8367,35.7143,60.5166,2.4719
17.1429,6.1224,56.0263,1.1016
65.7681,36.7463,66.9648,3.3195
33.1302,27.3339,60.9218,2.3231
15.2041,2.0408,55.346,0.8624
9.3878,19.3878,55.5673,1.5193
20.3348,11.5208,57.1598,1.4326
74.8038,40.3333,68.3495,3.6306
34.5918,32.6531,61.7515,2.5279
21.6824,38.3258,59.7851,2.3865
28.7205,29.8656,60.4831,2.3112
24.898,36.7347,60.2877,2.4441
0.9095,17.7212,53.5909,1.2805
68.141,0.6078,63.3768,1.4789
42.4445,39.1869,63.7121,2.9129
14.3704,28.6061,57.4454,1.9581
81.1224,37.7551,68.7982,3.6439
24.898,38.7755,60.532,2.4885
28.7755,25.5102,59.9939,2.1724
-2.3127,29.1357,53.7792,1.5452
49.2236,14.5956,62.3246,2.0529
30.9436,9.0079,58.8054,1.4976
58.8122,16.5986,63.8123,2.3298
44.2239,14.6192,61.5864,1.9784
15.2041,36.7347,58.27,2.1964
40.4082,48.9796,64.2525,3.1032
37.2316,1.1854,59.1348,1.1461
51.0209,8.9516,62.0216,1.7901
71.4286,42.8571,68.281,3.6636
40.4082,32.6531,62.7372,2.6616
65.6122,15.3061,64.6144,2.3546
-1.6527,28.8429,53.9412,1.5679
17.1429,37.7551,58.7004,2.2657
26.6798,29.0044,59.9647,2.2464
30.7143,17.3469,59.5631,1.8854
70.413,0.4989,63.5581,1.5134
84.6517,19.2306,67.1104,2.8169
34.5918,1.0204,58.7197,1.1025
-6.1224,35.7143,53.4783,1.6139
30.7143,28.5714,60.5928,2.3077
1.5316,30.6819,54.8073,1.7018
43.2419,26.0272,62.4913,2.4809
58.9681,9.223,63.2815,1.9231
72.705,15.6299,65.5356,2.4554
67.4084,2.6383,63.4928,1.6318
75.3061,44.898,68.9957,3.8071
53.7995,17.3262,63.2764,2.2877
77.2449,48.9796,69.5811,3.9737
75.3061,9.1837,65.1005,2.1145
57.7682,40.2545,66.1212,3.2879
1.5317,46.7969,56.1032,2.0105
7.8623,3.8594,53.9926,0.8285
17.1429,23.4694,57.5233,1.8492
51.9083,12.3329,62.4962,1.9937
48.1633,34.6939,64.152,2.8917
36.8869,0.6614,59.0565,1.121
-6.1224,48.9796,54.4231,1.8029
45.3889,16.332,61.8896,2.0954
24.898,12.2449,58.0297,1.5369
81.1224,33.6735,68.3804,3.4782
38.7054,28.9657,62.0286,2.4875
3.5714,39.7959,56.0706,1.9524
30.7143,24.4898,60.2633,2.1681
34.5918,41.8367,62.5357,2.805
46.078,20.5596,62.4372,2.2788
26.8367,17.3469,58.8062,1.7976
51.7151,42.353,65.5438,3.2111
71.4286,20.4082,65.8766,2.6883
11.3265,27.551,56.7458,1.8404
1.6327,7.1429,52.8839,0.8699
13.2653,23.4694,56.7997,1.7523
60.373,47.8967,67.3562,3.5731
49.6323,30.2819,64.0095,2.7743
63.6735,28.5714,65.7488,2.9785
78.1365,13.9322,65.8793,2.4252
42.6026,17.0925,61.6283,2.0839
39.7163,15.6095,61.0079,1.9655
46.2787,10.377,61.5236,1.7972
-4.1837,25.5102,53.0423,1.4167
43.1658,31.8187,63.1726,2.7029
52.0408,6.1224,61.7985,1.6398
-5.6545,17.2542,52.0169,1.1238
23.6891,38.8525,60.3263,2.4554
74.7444,12.3302,65.3415,2.2834
38.2094,8.034,60.0012,1.5553
48.1633,32.6531,63.9643,2.8174
21.0204,22.449,58.2488,1.8945
85.0,36.7347,68.9824,3.6701
84.8037,7.2039,65.6984,2.0945
60.8168,21.3801,64.5655,2.5858
44.1395,3.4523,60.5637,1.3883
19.0816,33.6735,58.8386,2.2115
77.2449,8.1633,65.0541,2.0855
77.2449,44.898,69.2579,3.8424
-6.1224,9.1837,51.3773,0.8003
-8.0612,31.6327,52.7073,1.4632
54.2645,3.6367,61.8841,1.5225
0.5638,46.0497,55.7821,1.9682
17.1429,0.0,55.5317,0.7816
25.4054,39.6297,60.5917,2.515
77.2449,18.3673,66.3378,2.6678
81.1224,4.0816,65.0381,1.8584
72.1335,25.3879,66.4395,2.9565
9.3878,7.1429,54.5443,1.0215
3.4873,41.8221,56.1082,2.0009
17.1429,32.6531,58.3763,2.1392
-4.1837,46.9388,54.767,1.8396
69.9932,6.7288,64.2448,1.896
7.7239,38.222,56.7784,2.0399
44.2857,50.0,65.0027,3.2345
-4.4744,31.8887,53.5027,1.5601
22.8795,20.1352,58.4307,1.8328
20.2923,5.4932,56.5649,1.1402
12.5365,25.1316,56.7495,1.7896
67.551,9.1837,64.2049,2.0204
13.2653,17.3469,56.2443,1.5393
67.551,34.6939,66.8733,3.2798
74.9481,1.3926,64.1388,1.6031
33.848,27.8937,61.127,2.3703
81.1224,48.9796,70.1277,4.0458
19.0941,35.0869,58.9971,2.2465
1.6327,10.2041,53.2041,0.9989
26.7399,2.9046,57.5629,1.107
23.5685,43.2648,60.5867,2.5558
71.4286,38.7755,67.7686,3.5163
32.6531,24.4898,60.6495,2.1885
15.2041,22.449,57.0363,1.7695
-0.3061,38.7755,54.9802,1.8392
65.9862,1.9469,63.279,1.541
42.3469,37.7551,63.5284,2.8856
6.6137,36.2686,56.4169,1.9835
53.9796,8.1633,62.4061,1.7803
17.1429,47.9592,59.6614,2.4724
31.0077,22.1273,60.2327,2.0933
-6.1308,45.9766,54.2027,1.7697
71.4286,41.8367,68.1036,3.6114
48.2744,27.4429,63.4081,2.628
47.5486,15.0523,62.1741,2.0648
79.9886,5.1258,65.1433,1.9014
-6.2624,36.4185,53.2707,1.6184
17.855,37.0948,58.8747,2.269
-6.1224,22.449,52.4054,1.2674
83.0612,28.5714,67.9542,3.2566
28.7755,34.6939,60.8434,2.4787
-7.9268,9.8147,50.9224,0.7832
72.4859,23.7798,66.3451,2.8803
1.6327,3.0612,52.5973,0.6806
82.0837,35.185,68.6511,3.565
34.5918,35.7143,61.983,2.6231
19.0816,12.2449,56.9977,1.4382
73.3673,12.2449,65.2332,2.2619
57.8571,38.7755,66.0691,3.2467
31.5723,16.9042,59.6476,1.8617
24.898,21.4286,58.9892,1.9395
84.843,43.3212,69.8889,3.9318
-1.6739,12.7241,52.6966,1.0483
29.3423,16.5676,59.3013,1.8076
22.6009,29.8234,59.2263,2.1956
48.1633,6.1224,61.28,1.5846
3.5714,41.8367,56.1237,1.9903
47.9086,47.84,65.4037,3.2717
69.4898,43.8776,68.1563,3.6564
32.6531,12.2449,59.5098,1.6798
77.2449,31.6327,67.7108,3.3153
32.6023,33.1524,61.3921,2.5195
57.8331,14.4484,63.5666,2.1862
48.6288,27.0148,63.49,2.6139
26.8367,38.7755,60.9076,2.5267
66.5629,26.5936,65.9269,2.9168
30.8174,17.8906,59.6463,1.9047
-0.3061,15.3061,53.2188,1.1698
24.898,10.2041,57.959,1.4461
41.4232,49.1784,64.449,3.1433
52.0408,0.0,61.3002,1.2808
68.0767,29.1886,66.3179,3.0577
3.5714,23.4694,54.69,1.533
75.3061,14.2857,65.5639,2.4018
81.1224,29.5918,67.9068,3.2895
60.1132,32.4319,65.7371,3.059
30.8791,9.5305,58.8403,1.5113
57.7583,40.1979,66.2453,3.2709
53.9796,15.3061,62.9409,2.1726
46.0719,44.1457,64.7976,3.1362
-2.0674,46.6462,55.4113,1.9166
46.2245,4.0816,60.854,1.4488
3.5714,17.3469,54.225,1.3165
21.0204,45.9184,60.3274,2.5496
64.7558,30.0903,66.1525,3.047
5.5102,8.1633,53.7572,0.9927
28.7755,3.0612,58.0263,1.1481
67.551,10.2041,64.2605,2.0717
9.3878,44.898,57.7166,2.1978
-2.2449,46.9388,55.2419,1.9003
66.2087,14.0502,64.6264,2.2933
15.2041,12.2449,56.199,1.3747
-8.0612,42.8571,53.4471,1.6814
5.5102,36.7347,56.2054,1.9475
1.1864,46.4091,56.0412,1.9933
11.3265,23.4694,56.377,1.7104
-4.0823,36.5111,53.986,1.6669
61.0847,10.7203,63.603,2.0188
56.2598,41.3777,66.1587,3.3005
9.3878,32.6531,56.721,1.9361
52.0408,38.7755,65.2551,3.1274
15.9737,32.0867,58.1234,2.0712
17.1429,11.2245,56.5458,1.3489
12.1927,26.9011,56.8235,1.8548
14.6823,6.0224,55.6221,1.06
63.6735,47.9592,67.8889,3.647
30.7143,29.5918,60.7772,2.3486
29.654,31.6356,60.8336,2.3936
57.8571,36.7347,65.8217,3.1664
19.8268,37.1953,59.3709,2.3166
14.9151,40.1405,58.5085,2.2687
53.9796,30.6122,64.7363,2.8563
82.0064,49.1261,70.2426,4.071
55.9184,50.0,66.8782,3.4913
10.5236,27.0687,56.4781,1.8107
32.6531,23.4694,60.5081,2.1663
42.3469,28.5714,62.7308,2.5733
38.4694,6.1224,59.7636,1.4383
-8.0612,21.4286,51.8481,1.1836
21.8437,38.6405,59.8534,2.4096
41.3664,2.7366,60.0791,1.2865
59.6457,5.2937,62.8472,1.6909
38.3142,15.8793,60.75,1.9572
63.6735,34.6939,66.3763,3.2017
79.1837,23.4694,66.9907,2.975
28.7755,12.2449,58.7439,1.6132
36.5306,27.551,61.5003,2.4128
16.7762,9.3068,56.3643,1.2435
65.6122,23.4694,65.5264,2.7525
44.2857,6.1224,60.7655,1.5503
83.0612,12.2449,66.1099,2.3947
81.1224,17.3469,66.5002,2.6544
82.0942,47.9059,70.1229,4.0295
34.5918,22.449,60.7492,2.1654
69.4898,37.7551,67.5356,3.4326
19.8633,6.5843,56.6612,1.1826
16.6649,47.6701,59.4815,2.4459
52.1466,9.0393,62.2854,1.7964
2.4175,1.0467,52.6919,0.5941
73.3673,31.6327,67.4186,3.2495
1.843,35.4383,55.2999,1.8054
39.4065,20.3772,61.4445,2.1793
77.2449,30.6122,67.6367,3.287
2.1691,29.9731,54.8541,1.6877
34.5918,20.4082,60.5562,2.0852
30.7143,39.7959,61.6953,2.6625
45.9295,36.5625,63.9953,2.9148
17.1429,34.6939,58.6003,2.2043
22.9592,34.6939,59.6899,2.3246
42.3469,29.5918,62.6914,2.5973
7.449,16.3265,54.9363,1.372
37.7979,32.8316,62.34,2.6279
44.2857,19.3878,62.1515,2.2049
62.7762,0.5358,62.6802,1.4143
22.8584,4.029,56.9025,1.0975
55.9184,33.6735,65.264,3.0302
51.859,25.5557,63.9614,2.6345
17.1429,30.6122,58.1638,2.0736
-2.2449,48.9796,55.3549,1.919
30.7143,40.8163,61.7004,2.6864
79.8413,44.3086,69.4622,3.8713
22.9592,35.7143,59.9094,2.3577
36.5306,3.0612,59.2466,1.2677
-2.2449,31.6327,53.9979,1.611
84.5123,41.0034,69.4934,3.8517
52.0408,29.5918,64.2568,2.7809
28.941,25.9806,60.0677,2.1815
22.9592,4.0816,56.9975,1.112
40.4611,48.2874,64.176,3.106
80.332,17.1693,66.4021,2.6369
67.551,13.2653,64.6497,2.2566
