Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
57.89,33.25,123.991,3.0293
25.91,37.41,95.044,3.5618
61.62,16.01,109.703,1.8692
43.86,46.67,132.359,4.4578
42.12,34.84,109.96,3.2741
64.32,10.32,107.434,1.469
71.22,49.54,143.937,3.8244
47.26,43.28,126.429,3.9917
28.01,48.66,107.054,4.2086
68.26,12.24,110.857,1.5506
35.49,0.69,71.229,1.5754
35.11,41.45,111.657,3.7579
35.86,16.03,87.775,2.2475
67.44,0.7,101.34,0.965
44.58,21.09,105.623,2.6781
39.32,46.45,121.486,4.1431
44.66,41.89,120.461,3.677
59.81,0.17,98.48,1.2084
49.53,44.63,135.613,4.4007
43.89,0.13,78.503,1.3472
52.65,16.81,106.04,2.1442
40.51,11.97,90.369,1.9408
28.63,37.38,107.061,3.8185
76.85,42.92,143.621,3.3675
33.12,1.53,71.647,1.7053
56.5,29.2,113.435,2.5404
25.64,0.83,57.829,1.7048
71.3,24.31,119.997,1.9739
56.85,39.86,130.381,3.6193
46.49,0.32,82.367,1.3269
27.46,19.55,76.698,2.389
75.78,0.7,104.554,0.6758
39.23,44.23,119.849,4.1793
27.84,0.45,64.584,1.7511
41.51,15.98,100.884,2.3864
66.7,44.95,143.852,3.9369
72.58,42.87,143.471,3.4392
25.91,28.58,85.959,2.9302
42.64,9.98,89.945,1.9013
63.06,0.68,99.783,1.1381
46.84,0.96,81.791,1.3129
59.09,0.31,93.061,1.1175
68.22,0.1,104.232,0.978
41.15,32.4,113.403,3.3699
77.77,0.98,107.685,0.7095
65.86,28.07,124.055,2.5284
23.14,49.84,103.789,4.3795
24.81,29.69,83.206,2.9367
77.14,38.56,143.29,3.2067
50.7,0.22,88.623,1.3409
63.49,0.25,99.177,1.0273
24.71,38.96,97.777,3.5904
48.04,35.96,120.742,3.4444
24.81,0.11,55.621,1.6584
61.88,49.92,141.142,4.2606
53.04,26.4,109.721,2.5857
76.83,19.11,118.23,1.5357
57.87,0.26,92.594,1.1203
34.23,0.78,68.841,1.5703
37.23,0.62,71.897,1.5341
54.63,46.71,137.198,4.0964
33.7,40.69,106.529,3.6525
65.66,0.68,101.085,1.0127
66.41,0.04,102.528,1.0153
60.61,35.96,129.576,3.2105
57.64,41.52,139.034,3.8509
55.45,45.61,139.523,4.3615
23.96,25.97,79.697,2.7422
74.05,35.23,137.241,2.8284
63.84,45.59,141.948,3.9649
62.82,33.82,130.035,3.0649
49.58,37.62,121.042,3.4231
40.16,41.77,112.601,3.5328
20.9,41.6,93.48,3.8358
74.02,11.33,109.811,1.2231
59.25,11.34,104.366,1.6671
22.45,0.47,50.29,1.6638
55.17,35.0,123.258,3.1926
46.94,36.81,113.67,3.2695
75.89,30.17,132.135,2.4556
67.14,0.91,103.169,1.0151
79.57,42.79,142.16,3.103
27.48,0.12,62.946,1.704
38.67,0.27,70.542,1.4379
75.31,0.48,108.956,0.8169
52.18,39.82,125.912,3.6791
39.06,12.26,89.814,2.1321
35.4,49.06,113.737,4.2209
20.47,19.0,65.798,2.474
38.99,39.37,113.105,3.7105
44.21,33.63,112.253,3.1676
71.47,46.95,143.959,3.9033
26.52,12.58,67.897,2.1173
67.56,41.66,143.466,3.6955
30.52,0.22,65.944,1.6266
40.09,30.33,111.94,3.2902
26.01,47.45,104.776,4.2221
63.16,38.98,134.604,3.4621
53.98,31.86,119.786,3.0317
54.62,45.01,131.006,4.0743
61.27,0.09,94.542,1.0486
21.09,21.79,70.866,2.5701
47.97,1.05,83.013,1.3511
48.47,33.9,109.87,2.9069
69.28,3.06,109.71,1.1344
67.94,34.9,130.174,2.9992
26.64,18.22,74.691,2.3496
33.17,7.87,74.369,1.8362
77.94,0.66,99.889,0.5042
25.61,33.15,92.357,3.216
67.92,19.97,115.65,1.8451
65.29,32.85,129.823,2.8983
37.7,0.63,74.429,1.4933
68.31,36.13,133.941,3.0707
38.22,37.58,112.282,3.683
71.42,39.56,138.866,3.2034
72.58,15.74,110.498,1.4472
50.17,30.55,111.665,2.8745
74.96,40.88,140.323,3.2777
58.9,30.04,123.174,2.8161
22.01,42.37,93.614,3.8154
39.49,44.26,118.921,3.9867
68.08,47.15,143.15,4.0039
42.64,0.27,78.016,1.4164
53.15,12.24,108.026,2.0338
51.6,35.95,120.349,3.2103
44.76,0.84,82.796,1.4107
63.47,42.88,139.634,3.8566
57.61,35.03,125.147,3.1103
63.73,23.17,121.658,2.3661
26.74,36.44,96.915,3.3999
63.94,11.45,110.459,1.6449
35.46,0.4,71.812,1.5281
29.76,26.9,92.091,2.965
70.4,47.95,148.936,4.1734
79.86,32.19,131.069,2.2577
53.76,46.85,136.367,4.3484
69.48,0.77,100.152,0.8489
25.86,48.32,107.009,4.2668
44.99,7.77,88.857,1.695
32.93,37.19,107.533,3.5055
53.53,45.4,135.425,4.2329
56.66,0.86,94.021,1.1741
63.96,25.56,118.708,2.3292
24.08,35.04,91.033,3.3427
74.39,0.45,103.314,0.7205
60.81,0.18,104.121,1.2388
57.42,29.24,117.451,2.6723
78.17,49.22,141.561,3.5153
45.91,44.32,124.761,4.0672
32.76,0.89,67.64,1.6139
47.62,35.36,118.172,3.3882
69.26,41.26,141.572,3.4401
28.11,2.16,64.954,1.78
55.72,17.64,108.389,2.1154
75.74,43.85,143.682,3.3719
40.46,10.38,88.197,1.9469
70.66,0.11,102.918,0.8366
35.46,0.61,72.032,1.5711
26.06,47.57,107.26,4.3177
77.17,3.11,109.023,0.8236
22.37,39.25,94.119,3.7395
26.57,38.9,102.661,3.6899
22.63,47.0,102.721,4.2793
37.03,0.43,72.913,1.5701
43.17,0.38,80.87,1.4588
30.54,31.1,97.943,3.2816
25.03,43.78,101.895,4.1457
58.74,7.37,102.611,1.5354
59.83,46.17,141.259,4.2236
63.98,0.3,94.714,0.952
63.83,43.77,141.304,3.9174
51.23,46.99,135.546,4.3886
20.64,46.71,99.231,4.1298
52.93,17.4,106.841,2.2185
53.26,48.81,138.488,4.4339
58.52,0.52,97.799,1.2469
57.96,15.21,111.239,2.0207
37.22,0.09,71.27,1.4447
56.1,38.02,128.695,3.5182
51.72,46.91,136.724,4.2289
42.77,46.89,127.127,4.4465
71.5,0.51,103.021,0.8328
68.3,34.51,137.345,3.0985
79.86,9.64,109.677,0.9068
36.25,0.31,70.526,1.5728
33.23,29.51,103.214,3.1948
67.17,24.64,120.37,2.1627
66.32,46.82,147.181,4.3137
69.84,13.31,113.56,1.5791
36.13,33.95,106.977,3.3847
34.19,35.89,108.652,3.6655
23.09,0.74,52.197,1.756
55.15,41.28,133.897,3.8272
66.92,44.79,147.481,4.0401
20.59,35.09,84.477,3.3687
40.78,40.71,115.917,3.8893
59.44,24.02,113.807,2.3328
65.3,0.53,96.164,0.9012
75.98,3.48,108.751,0.8864
35.8,43.56,109.551,3.7845
46.75,38.68,117.046,3.4497
49.86,44.55,128.16,4.0442
20.32,41.87,89.969,3.7877
34.52,28.49,102.692,3.1779
45.82,30.22,111.841,3.0478
59.02,47.06,139.734,4.2504
47.05,44.64,130.283,4.2465
37.64,23.34,101.382,2.8249
34.23,0.44,68.363,1.4745
36.83,30.62,106.871,3.2208
24.16,0.61,57.704,1.7571
41.43,6.53,85.118,1.7104
45.12,17.13,102.337,2.3477
35.54,41.88,107.368,3.6772
69.2,4.45,105.775,1.1195
56.19,30.27,119.005,2.9218
35.09,42.95,110.986,3.8554
30.17,0.94,64.19,1.6362
50.28,49.0,133.948,4.4379
43.94,41.06,122.524,3.8705
24.29,45.25,105.836,4.2411
57.94,8.39,101.813,1.5235
31.68,0.64,68.461,1.6142
43.94,0.7,79.105,1.411
63.41,44.61,143.523,4.1139
51.46,39.15,125.905,3.5752
51.88,49.58,141.893,4.8588
38.19,30.08,103.464,3.0125
44.81,41.84,122.836,3.9301
22.33,36.56,89.069,3.4647
38.79,40.45,115.378,3.8153
60.49,18.29,112.5,2.0524
54.02,0.06,90.947,1.2162
57.94,13.57,106.356,1.81
49.34,3.08,91.021,1.4812
44.95,49.29,132.051,4.5501
38.09,35.16,106.776,3.3242
68.19,36.46,132.887,2.9534
71.73,25.66,119.054,1.9904
54.46,43.15,132.654,3.9195
78.87,7.59,111.995,0.9316
37.35,42.95,114.316,3.9101
57.02,0.96,94.045,1.2001
63.94,44.65,142.848,4.0471
30.25,48.31,109.456,4.3016
49.04,11.93,101.846,1.9768
22.06,35.46,86.234,3.2167
30.87,0.91,68.067,1.645
31.09,25.45,89.953,2.7487
41.41,7.83,85.507,1.7805
68.33,3.59,100.265,0.955
25.3,31.12,88.593,3.0407
68.53,34.15,137.092,3.0721
28.19,38.7,101.768,3.6957
35.66,3.46,72.332,1.6563
54.87,0.48,94.658,1.2687
73.88,10.58,113.391,1.2538
63.12,41.42,137.752,3.6156
46.03,18.18,106.154,2.4333
21.27,39.46,88.285,3.4479
65.14,0.56,102.004,1.0564
51.21,41.64,135.001,3.9834
73.11,33.27,136.212,2.8014
21.99,0.44,47.345,1.6912
44.97,32.35,110.503,3.0963
73.85,40.47,144.309,3.5949
71.23,16.74,112.146,1.5455
62.5,0.02,101.601,1.0999
66.77,47.93,145.922,4.1522
54.89,42.78,131.055,3.7017
47.05,0.78,84.159,1.3736
21.09,0.9,45.771,1.6734
59.5,47.06,140.668,4.3087
23.16,39.37,93.903,3.5844
77.3,0.79,108.258,0.7086
69.08,30.76,134.37,2.7987
72.0,33.91,129.904,2.7571
48.56,37.2,116.874,3.3127
37.86,20.54,98.419,2.7068
21.14,46.47,95.202,4.0369
48.95,37.9,121.396,3.5511
44.67,0.62,81.624,1.4224
56.8,0.9,96.122,1.261
68.43,26.43,122.294,2.1931
49.49,47.62,134.202,4.4091
40.05,16.78,94.61,2.3477
58.98,0.79,96.459,1.1707
44.67,6.5,89.449,1.6732
32.11,0.89,68.654,1.6429
29.65,38.63,102.858,3.7846
41.34,45.72,121.112,4.2467
21.99,0.55,48.066,1.6897
61.7,0.7,94.268,1.0404
63.79,35.49,129.56,3.0579
58.44,18.18,106.843,1.8869
50.15,44.39,132.498,4.1098
70.29,14.67,111.251,1.5299
71.03,27.43,123.772,2.2413
56.26,46.23,136.295,4.1296
24.1,13.01,60.684,2.0334
30.91,0.41,69.405,1.7552
43.01,38.3,114.277,3.6287
73.61,32.29,131.831,2.715
61.52,39.94,131.896,3.4419
52.05,47.34,139.17,4.5588
63.32,4.67,104.161,1.2429
69.3,0.65,100.533,0.8812
57.76,0.25,93.56,1.1178
26.77,45.45,109.62,4.3014
74.55,13.95,112.675,1.2963
66.51,23.13,116.408,2.0376
75.25,36.41,137.027,2.8339
65.53,6.18,101.88,1.1732
78.78,45.47,145.516,3.4073
58.76,43.92,138.967,4.0061
63.22,37.46,135.454,3.474
29.27,0.6,62.779,1.6076
46.21,45.68,124.727,4.0972
26.6,0.72,60.481,1.7475
29.1,38.3,104.045,3.6779
64.21,47.33,142.856,4.0572
27.74,36.08,100.319,3.5472
44.16,45.03,125.86,4.2947
54.27,34.67,120.681,3.1484
72.65,16.14,116.601,1.5621
76.69,0.43,106.629,0.6961
31.07,0.88,66.303,1.6061
32.72,16.64,87.298,2.4308
20.01,41.82,92.813,3.8176
44.55,47.14,131.349,4.485
69.13,15.91,105.323,1.3902
56.68,38.62,134.935,3.6793
43.74,49.35,132.361,4.7435
72.89,37.31,143.377,3.3611
31.62,36.79,109.152,3.7034
75.75,13.63,118.256,1.4261
60.07,0.47,99.155,1.1282
41.8,35.11,114.661,3.4259
48.52,48.79,142.173,4.9111
74.14,24.61,123.537,1.9748
32.49,37.15,103.149,3.4384
46.27,32.32,112.533,3.059
63.46,0.87,100.599,1.0948
32.65,8.83,74.535,1.9055
29.82,34.72,100.172,3.2763
24.87,26.76,77.714,2.5944
32.37,40.1,106.652,3.6928
79.04,0.89,108.094,0.6476
59.54,41.21,137.831,3.6347
72.88,37.6,142.61,3.2298
48.71,19.64,109.566,2.4479
57.4,0.99,95.219,1.2456
64.72,30.56,119.152,2.4633
22.72,0.93,51.311,1.7278
67.2,35.28,132.554,3.0413
63.25,47.78,141.425,3.9418
59.54,21.66,112.733,2.2247
71.4,47.14,146.448,3.9377
22.74,0.42,51.674,1.7271
56.63,25.8,113.351,2.6635
24.2,33.73,86.412,3.0376
66.68,31.44,126.535,2.7779
69.36,35.32,134.63,2.9983
55.12,47.22,140.705,4.4768
51.64,33.59,117.668,3.0973
26.37,44.04,106.027,4.0675
45.28,49.89,133.709,4.6547
24.0,0.43,54.838,1.7202
33.51,38.54,109.925,3.6477
62.94,43.37,138.742,3.876
58.44,44.53,136.078,3.9312
56.19,38.87,129.701,3.4826
52.3,3.66,93.369,1.4271
24.0,43.22,101.824,4.1079
54.67,45.68,135.649,4.1273
66.2,0.87,101.67,1.0125
59.33,39.3,132.565,3.5024
56.49,35.39,125.928,3.313
34.9,28.81,102.732,3.1634
73.91,17.25,114.002,1.5472
35.75,48.41,118.03,4.3468
62.85,36.28,132.193,3.2996
37.8,27.87,105.374,3.0647
60.02,35.36,131.554,3.4081
41.2,0.17,75.08,1.389
33.06,33.16,104.524,3.4493
69.92,30.24,122.708,2.358
27.98,10.05,69.874,2.0159
77.77,48.62,144.123,3.5774
32.34,0.92,67.641,1.6278
52.8,0.76,89.731,1.266
62.24,31.94,126.055,2.8945
20.34,49.72,99.104,4.3989
79.71,45.19,144.456,3.4075
48.56,43.62,132.721,4.312
67.8,1.5,103.646,0.9941
67.1,0.11,100.461,0.9076
73.2,0.71,104.211,0.7978
26.4,0.63,62.717,1.7774
57.17,0.05,93.523,1.1951
60.57,33.95,124.272,2.9306
48.26,6.39,92.413,1.64
26.81,0.95,60.549,1.6482
23.47,19.23,69.766,2.3694
44.48,46.33,125.055,4.2818
54.25,0.56,89.537,1.194
60.72,33.02,123.671,2.9402
36.47,49.71,122.237,4.5532
22.95,42.5,97.487,3.8857
31.49,32.92,102.594,3.3102
22.05,46.3,102.974,4.2452
48.12,45.08,133.6,4.1
30.65,49.98,111.651,4.3487
65.31,3.44,101.822,1.0799
68.79,38.74,135.063,3.275
75.25,0.36,106.998,0.7629
58.31,0.42,94.868,1.1654
33.12,25.73,97.24,3.0103
47.36,0.74,82.416,1.3046
44.56,10.01,92.629,1.9598
76.28,20.82,120.518,1.7283
71.7,23.78,116.107,1.8488
37.21,35.06,110.37,3.5798
55.09,28.04,113.65,2.5618
22.99,30.07,81.134,2.9114
77.98,31.47,131.779,2.342
45.7,36.25,116.069,3.357
63.78,0.72,98.853,1.0136
76.87,30.76,133.008,2.4958
76.68,0.72,109.808,0.7615
74.2,40.21,142.449,3.3293
29.75,33.8,99.664,3.3473
75.1,36.31,135.98,2.7413
62.78,33.36,128.897,3.0336
27.86,42.37,107.608,3.8901
46.91,0.83,84.311,1.3833
49.87,0.29,88.252,1.3012
43.85,44.43,125.951,4.3561
25.84,35.8,98.999,3.6509
24.62,22.01,73.215,2.4951
60.08,0.92,99.149,1.2195
78.01,4.38,109.977,0.8127
71.26,0.8,100.713,0.7969
46.41,44.64,124.293,4.0262
75.85,47.18,143.649,3.5993
63.37,0.1,97.717,1.0365
54.93,33.9,120.329,3.1112
77.71,45.96,146.813,3.5954
77.72,30.12,135.247,2.3709
67.75,0.43,104.963,0.983
45.35,43.46,123.488,3.9673
41.91,45.14,120.338,4.0697
69.65,1.04,106.662,0.9604
28.03,17.17,77.271,2.4562
72.53,12.05,111.342,1.353
27.61,35.43,100.765,3.607
31.01,35.24,103.967,3.5374
60.46,36.41,131.076,3.3116
43.82,0.27,79.173,1.3628
30.44,30.84,100.116,3.2849
58.17,0.66,93.687,1.1484
68.16,0.94,101.482,0.9046
60.75,38.42,131.399,3.4292
22.6,0.55,50.407,1.6949
54.66,8.37,100.103,1.5714
57.15,36.72,125.8,3.2242
24.11,2.93,57.152,1.7719
50.37,0.35,88.441,1.3743
63.29,32.91,126.908,2.9362
32.7,37.6,102.01,3.3761
34.51,47.26,111.968,4.1515
41.59,34.71,111.795,3.2513
47.49,35.84,115.807,3.3625
77.09,21.4,119.748,1.6441
78.19,0.73,106.553,0.6369
76.93,34.01,137.96,2.8153
41.55,8.51,85.783,1.7648
20.79,0.85,45.452,1.66
37.09,0.11,70.709,1.4645
45.63,0.82,82.394,1.4248
28.93,0.01,63.785,1.6098
52.56,0.5,89.113,1.1877
24.66,0.59,56.066,1.6908
30.75,43.15,107.221,3.9769
48.62,36.04,121.74,3.558
28.2,25.24,85.024,2.7167
26.58,0.91,63.383,1.7424
36.29,23.9,100.122,2.8921
22.98,15.83,67.247,2.1907
75.05,20.04,115.754,1.572
43.84,30.08,107.617,2.9682
50.87,4.11,92.399,1.4993
71.78,42.73,139.331,3.364
46.3,43.45,125.212,4.01
40.33,0.38,75.179,1.3757
68.67,6.09,110.688,1.2492
61.18,0.37,94.76,1.0513
58.6,33.56,124.549,2.9886
69.44,1.99,104.637,0.9761
65.08,43.97,138.919,3.7845
74.75,44.45,146.38,3.6078
37.68,2.56,73.848,1.5757
35.39,0.45,68.636,1.4866
37.79,40.32,113.816,3.7785
76.24,0.13,103.951,0.651
25.74,0.15,56.855,1.6761
41.79,43.44,121.077,3.986
79.82,2.21,107.549,0.6411
20.54,13.38,63.344,2.2652
38.0,0.27,75.272,1.4696
40.76,45.72,120.157,4.2238
60.78,11.42,109.101,1.6967
58.0,0.09,93.337,1.1363
27.08,34.0,100.197,3.6042
69.51,32.3,129.343,2.6194
46.86,18.79,107.899,2.4368
47.59,0.41,85.329,1.3612
31.52,42.71,108.953,3.8926
79.51,0.4,105.334,0.5713
76.78,46.82,145.382,3.5339
52.98,31.81,111.899,2.7471
36.45,0.94,72.246,1.5566
25.72,1.28,60.074,1.7004
54.14,35.05,123.061,3.2195
61.35,41.43,130.529,3.487
63.62,13.36,107.884,1.6124
26.01,7.92,64.829,1.9442
39.24,34.92,110.652,3.3838
57.29,31.37,121.289,2.8177
29.49,44.16,107.22,4.0479
41.53,0.36,77.478,1.4954
68.82,27.05,119.17,2.186
70.29,4.86,107.815,1.102
28.58,35.25,102.05,3.6136
29.46,47.86,110.42,4.178
40.5,7.89,84.953,1.8788
43.27,26.49,111.273,2.9942
71.74,42.12,143.41,3.6622
61.96,39.15,131.781,3.3464
75.6,37.56,141.142,3.1859
38.92,0.31,75.717,1.531
20.02,33.87,78.067,3.117
70.49,46.59,146.558,3.9639
33.72,39.39,109.63,3.7525
60.01,0.46,91.277,1.044
24.62,35.64,94.457,3.4816
52.93,21.67,109.393,2.2698
63.76,3.6,104.162,1.2055
55.85,27.71,118.154,2.7163
79.97,20.77,122.18,1.5981
27.11,11.83,71.867,2.1289
35.94,32.54,106.453,3.4077
79.4,0.68,108.526,0.6059
31.17,6.95,71.868,1.8766
26.94,45.97,106.036,3.9942
79.74,31.8,139.257,2.6108
61.35,48.55,141.397,4.2343
67.73,33.73,129.92,2.8728
37.21,41.37,110.448,3.6593
64.31,39.52,137.301,3.6188
47.03,45.03,130.131,4.3419
33.14,0.49,69.635,1.6343
68.09,45.81,144.617,3.9293
46.54,16.1,103.003,2.2861
43.57,17.74,101.09,2.3416
73.63,0.34,105.698,0.7999
31.19,0.34,68.766,1.7232
52.65,49.23,141.094,4.7811
26.05,46.74,107.534,4.2096
20.35,0.58,42.443,1.6979
37.01,49.76,120.0,4.3311
31.83,35.87,104.449,3.577
61.16,31.61,123.592,2.854
76.85,35.26,138.313,2.7055
51.22,35.27,120.753,3.2176
38.62,19.28,98.287,2.5249
59.48,33.42,124.504,2.9848
72.75,44.29,142.652,3.4744
51.93,0.37,90.282,1.3128
34.85,30.01,104.464,3.2356
31.12,1.25,66.915,1.6521
22.24,0.01,48.416,1.6526
69.58,32.06,127.744,2.6788
27.86,22.69,84.269,2.755
21.09,0.17,45.228,1.6669
42.05,0.26,75.488,1.3703
57.96,0.8,96.377,1.2213
58.25,41.23,136.872,3.8384
64.79,0.32,100.253,1.0117
43.76,10.87,97.772,2.1054
30.93,0.44,66.825,1.5839
21.18,35.89,83.421,3.3388
34.07,44.26,112.818,4.0635
62.61,0.67,99.588,1.0854
72.01,10.69,108.688,1.2237
71.07,18.6,116.693,1.7271
27.86,38.12,97.67,3.4065
33.57,24.58,99.248,3.0178
23.58,11.78,64.606,2.1152
62.4,12.71,106.488,1.6303
64.08,26.67,119.12,2.417
50.26,40.49,127.559,3.731
35.06,26.64,102.039,3.051
59.51,0.35,95.428,1.1125
67.84,0.21,100.759,0.9198
38.57,36.86,106.935,3.2348
23.89,0.24,53.966,1.6937
41.4,5.92,85.737,1.7284
21.21,33.49,81.383,3.1526
66.26,0.83,102.907,1.0376
65.05,0.5,104.3,1.0795
33.23,0.7,67.911,1.5646
46.07,37.64,117.391,3.4701
78.88,25.23,132.149,2.0679
25.39,16.72,73.491,2.383
24.67,31.06,85.015,3.0131
28.5,41.85,106.523,3.7265
42.39,5.99,85.373,1.6934
78.25,44.1,147.468,3.4212
29.94,27.81,93.212,2.8886
53.55,39.92,125.658,3.472
28.58,44.73,106.216,4.0486
32.9,0.67,67.496,1.6339
76.74,44.12,146.731,3.5585
20.82,48.42,98.001,4.107
26.4,38.83,100.285,3.7396
30.58,34.57,100.185,3.3632
62.13,49.19,146.373,4.4065
43.13,39.67,118.842,3.652
57.32,44.29,136.536,3.8857
49.05,30.41,112.455,2.8919
43.55,25.77,108.457,2.8628
38.71,0.11,76.499,1.522
79.69,0.73,108.023,0.605
26.11,10.69,66.668,1.9993
24.25,43.72,99.397,3.9664
63.12,26.84,117.279,2.2966
44.43,48.9,131.146,4.6553
56.93,34.25,123.011,3.0289
22.01,38.13,90.745,3.4705
55.51,40.22,129.303,3.5256
73.97,0.58,101.974,0.6963
65.39,43.42,136.645,3.6857
49.87,49.98,142.861,4.989
33.88,47.0,114.935,4.3395
55.94,6.64,104.021,1.6433
24.81,0.34,57.185,1.6747
70.97,1.58,103.901,0.882
37.72,23.59,104.635,2.8539
22.26,47.81,101.988,4.3521
55.55,39.34,130.292,3.5483
49.63,17.68,106.575,2.3266
50.85,27.73,103.534,2.5057
32.03,42.34,113.168,4.2403
22.89,0.98,52.906,1.7172
31.7,32.45,103.646,3.4491
46.01,15.99,102.83,2.3766
72.84,41.69,142.803,3.4069
35.44,49.31,117.126,4.236
47.33,30.17,113.598,2.9047
25.22,0.84,56.213,1.7172
67.34,0.71,102.415,0.9357
65.7,0.23,101.072,0.9865
45.73,43.92,125.316,4.0917
31.44,0.56,67.605,1.6501
28.93,41.3,103.571,3.8373
56.93,7.94,101.976,1.5842
36.97,35.43,109.415,3.5772
58.17,0.51,96.84,1.1801
65.69,0.08,95.331,0.862
53.28,13.28,107.126,1.9839
73.64,0.82,103.642,0.7697
22.06,31.3,80.292,3.0576
79.19,39.88,139.109,2.9489
36.09,33.41,105.984,3.4117
24.89,39.06,100.673,3.7007
44.34,37.53,116.16,3.6182
71.58,36.67,136.154,3.12
76.3,0.71,105.824,0.7062
38.53,41.0,114.254,3.9399
68.87,0.81,103.407,0.9058
31.97,31.57,102.233,3.2775
37.68,30.8,109.759,3.2626
45.65,15.06,104.157,2.3281
45.51,0.75,82.886,1.3784
34.85,2.26,71.504,1.6494
47.5,0.28,84.582,1.3919
76.44,0.86,106.506,0.7189
37.79,0.99,74.534,1.552
47.48,27.31,113.338,2.8462
34.56,42.12,108.889,3.7373
65.11,21.28,112.441,1.9886
30.76,20.08,84.592,2.5339
78.16,29.87,134.662,2.4
35.7,30.77,102.165,3.1055
48.62,40.81,125.947,3.6734
40.74,37.03,112.994,3.4422
70.39,0.31,104.369,0.9175
34.37,0.99,70.332,1.5528
26.4,0.88,59.553,1.7084
58.05,0.86,94.432,1.1911
50.7,27.8,108.542,2.5623
40.52,41.12,114.381,3.7412
71.52,34.23,133.931,2.9006
49.1,34.23,114.484,3.1174
24.95,36.44,98.06,3.8158
60.63,38.95,129.775,3.2557
35.51,39.36,113.316,3.9192
35.9,43.81,116.503,4.1008
53.76,37.92,127.684,3.6082
56.51,0.88,93.121,1.2105
63.5,13.44,110.21,1.6668
72.64,0.82,101.043,0.7458
71.24,15.09,114.864,1.4971
63.78,41.6,138.278,3.7273
79.0,36.11,139.693,2.8154
36.65,8.16,77.421,1.8308
41.29,0.66,74.559,1.4375
79.44,28.12,128.996,2.1008
77.67,0.82,108.081,0.695
76.49,0.0,104.517,0.63
56.7,33.82,122.873,3.0358
67.02,27.6,123.94,2.4963
44.94,34.59,119.757,3.6051
24.61,17.08,71.594,2.3269
38.5,35.23,107.424,3.3476
57.45,0.02,90.704,1.0737
24.84,5.51,63.948,1.9693
24.93,0.24,60.03,1.7726
50.81,37.58,123.04,3.6228
39.02,0.53,72.436,1.425
51.79,48.16,140.263,4.5986
46.47,45.91,129.136,4.2911
49.65,0.13,85.979,1.3144
30.19,49.98,113.188,4.4337
64.49,1.95,102.002,1.0899
23.11,6.26,58.415,1.9409
39.88,6.09,81.259,1.7413
76.17,32.93,137.89,2.6807
51.16,0.42,89.536,1.3538
21.87,0.74,49.156,1.7532
35.87,40.6,112.835,3.8584
77.12,22.42,121.231,1.74
34.35,0.31,69.967,1.5907
62.46,0.86,92.886,0.9521
31.83,38.05,105.751,3.6595
37.25,17.8,96.391,2.3889
68.13,0.75,101.302,0.9358
21.84,0.4,47.682,1.637
35.52,20.98,94.796,2.6915
64.71,28.14,123.88,2.5392
56.2,44.68,138.981,4.1885
54.79,35.86,127.166,3.3626
76.7,44.49,141.538,3.3133
37.08,34.41,108.094,3.4969
76.8,43.04,143.274,3.1725
48.58,13.62,102.398,2.1399
20.94,49.85,100.316,4.3225
55.89,42.84,133.351,3.7988
60.89,0.12,97.905,1.0863
71.09,37.87,132.468,3.055
68.83,0.32,104.313,0.9255
39.04,32.47,109.492,3.226
35.19,33.42,106.452,3.4642
57.09,0.91,96.556,1.2579
77.7,31.43,128.798,2.2355
66.44,36.82,132.746,3.1499
72.49,37.03,137.972,3.0086
70.11,49.09,148.369,4.2544
24.81,0.2,56.483,1.7356
58.29,37.95,131.259,3.5308
35.14,46.6,114.105,4.1806
36.34,0.19,72.012,1.5875
44.64,29.58,113.893,3.1213
40.93,26.75,109.466,2.9564
64.93,0.15,99.653,1.0009
75.4,33.38,137.822,2.8979
32.66,41.49,109.325,3.7993
73.08,49.64,147.455,3.9691
64.13,46.41,146.188,4.2673
39.39,0.01,75.94,1.4859
48.58,40.43,124.117,3.6664
39.23,30.06,109.329,3.2782
41.32,24.2,104.675,2.9024
69.29,46.13,141.233,3.7597
32.53,12.44,78.028,2.0394
29.08,38.05,103.667,3.58
68.18,8.11,104.335,1.2025
63.56,0.72,101.795,1.13
75.91,44.28,134.817,3.112
74.99,4.43,115.585,1.0771
49.08,0.33,88.513,1.3576
38.9,5.94,79.91,1.6842
20.38,0.49,42.551,1.7124
26.35,30.46,91.16,3.1989
70.62,27.02,122.187,2.1366
58.64,7.97,104.588,1.6238
49.89,5.54,94.247,1.6213
79.73,49.71,147.599,3.7809
55.62,0.89,94.027,1.2189
73.38,46.45,139.796,3.4046
67.55,48.99,145.029,4.1164
35.39,0.48,70.966,1.572
67.96,0.75,102.581,0.9872
47.66,43.8,127.16,4.1004
74.9,17.82,118.738,1.5937
66.11,10.45,107.945,1.4061
43.83,43.69,123.399,4.1502
77.41,44.69,148.933,3.5553
20.72,39.45,88.635,3.6564
29.7,40.64,106.321,3.8345
62.79,17.9,111.351,1.9546
75.95,28.93,132.724,2.429
67.1,16.77,111.787,1.6897
71.37,31.1,132.545,2.6513
79.3,45.8,145.885,3.4261
54.52,19.34,106.844,2.1668
66.94,41.12,141.482,3.6549
73.07,8.47,109.195,1.1149
72.08,30.49,130.709,2.5498
76.81,6.02,102.321,0.7542
35.4,16.96,90.016,2.2726
63.71,33.36,126.517,2.9146
54.17,23.96,108.945,2.3262
35.52,21.66,95.45,2.5904
